codigo,descrip,abc_xyz,stock_fijado,stock_actual,dias_quiebre_1y,ratio_quiebre,ventas_totales,venta_max_diaria_total,venta_max_diaria_1y,p90_1y,p95_1y,p99_1y,dias_venta_pos,precio_venta,ROP_ajustado,dias_quiebre_ajustado,%_quiebre_ajustado,AhorroCapitalAjustado,ROP_intermedio,dias_quiebre_intermedio,%_quiebre_intermedio,ROP_holgado,dias_quiebre_holgado,%_quiebre_holgado,ExcesoCapitalHolgado
2704396,DERMAGLOS LT DELIC FRAG EMULSI,AX,0.0,0.0,0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4,25155,0.0,4,100.0,25155,1.0,0,0.0,1.0,0,0.0,0
2704391,DERMAGLOS LT EMULSION X 100,AX,0.0,0.0,0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,11,8296,0.0,11,100.0,8296,1.0,0,0.0,1.0,0,0.0,0
2704392,DERMAGLOS LT EMULSION X 200,AX,9.0,9.0,1,0.016129032258064516,47.0,2.0,2.0,1.0,1.0,2.0,44,8746,0.0,44,100.0,8746,1.0,3,7.0,2.0,0,0.0,8746
2704397,DERMAGLOS LT EMULSION X 250,BX,0.0,0.0,1,0.047619047619047616,18.0,2.0,2.0,2.0,2.0,2.0,14,15336,1.0,4,29.0,15336,2.0,0,0.0,2.0,0,0.0,0
2704393,DERMAGLOS LT EMULSION X 400,AY,11.0,11.0,3,0.03409090909090909,70.0,4.0,4.0,2.0,2.0,3.0,58,14698,1.0,9,16.0,14698,2.0,2,3.0,3.0,1,2.0,14698
2704398,DERMAGLOS LT EMULSION X 500,AY,10.0,10.0,0,0.0,77.0,4.0,4.0,2.0,2.0,4.0,61,26269,1.0,11,18.0,26269,2.0,3,5.0,4.0,0,0.0,52537
9957647,DERMAGLOS PIEL DEL DIABETICO e,CZ,-1.0,-1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,18700,0.0,1,100.0,18700,1.0,0,0.0,1.0,0,0.0,0
9936875,DERMAGLOS SOL 30 EMULSION X250,BX,3.0,3.0,0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,3,16425,0.0,3,100.0,16425,1.0,1,33.0,2.0,0,0.0,16425
9961204,DERMAGLOS SOL 30 EMULSION X380,CZ,4.0,8.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,22469,0.0,2,100.0,22469,1.0,0,0.0,1.0,0,0.0,0
9936876,DERMAGLOS SOL 40 EMULSION X250,BY,5.0,5.0,0,0.0,13.0,1.0,1.0,1.0,1.0,1.0,13,17129,0.0,13,100.0,17129,1.0,0,0.0,1.0,0,0.0,0
9961205,DERMAGLOS SOL 40 EMULSION X380,CY,5.0,5.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,23433,0.0,1,100.0,23433,1.0,0,0.0,1.0,0,0.0,0
9949625,DERMAGLOS SOL 40 SPRAY CONTINU,CX,3.0,3.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,20294,0.0,1,100.0,20294,1.0,0,0.0,1.0,0,0.0,0
9961526,DERMAGLOS SOL 50 BARRA PROTECT,CX,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,12413,0.0,1,100.0,12413,1.0,0,0.0,1.0,0,0.0,0
9960981,DERMAGLOS SOL 50 CREMA X180 EF,CX,3.0,3.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,18063,0.0,3,100.0,18063,1.0,0,0.0,1.0,0,0.0,0
9953796,DERMAGLOS SOL 50 EMULSION X 50,CX,5.0,5.0,0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,7,4832,0.0,7,100.0,4832,1.0,0,0.0,1.0,0,0.0,0
9963410,DERMAGLOS SOL 50 EMULSION X 90,,1.0,1.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,23091,0.0,0,,0,0.0,0,,0.0,0,,0
9963411,DERMAGLOS SOL 50 EMULSION X100,CX,1.0,1.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,14496,0.0,2,100.0,14496,1.0,0,0.0,1.0,0,0.0,0
9948244,DERMAGLOS SOL 50 EMULSION X250,AY,11.0,12.0,1,0.023809523809523808,45.0,3.0,3.0,2.0,2.0,3.0,35,17732,1.0,7,20.0,17732,2.0,2,6.0,3.0,0,0.0,17732
9961203,DERMAGLOS SOL 50 EMULSION X380,BX,2.0,2.0,1,0.037037037037037035,28.0,2.0,2.0,2.0,2.0,2.0,22,24257,1.0,6,27.0,24257,2.0,0,0.0,2.0,0,0.0,0
9961529,DERMAGLOS SOL 50 FACIAL BASE X,CZ,4.0,4.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,19127,0.0,1,100.0,19127,1.0,0,0.0,1.0,0,0.0,0
9961528,DERMAGLOS SOL 50 FACIAL BASE X,CX,5.0,5.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,19127,0.0,1,100.0,19127,1.0,0,0.0,1.0,0,0.0,0
9963682,DERMAGLOS SOL 50 FACIAL BRUMA,CZ,3.0,3.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,19126,0.0,2,100.0,19126,1.0,0,0.0,1.0,0,0.0,0
9957642,DERMAGLOS SOL 50 FACIAL FLUIDO,BX,3.0,7.0,0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,10,17388,0.0,10,100.0,17388,1.0,0,0.0,1.0,0,0.0,0
9957643,DERMAGLOS SOL 50 FACIAL FLUIDO,CX,1.0,1.0,0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,6,17388,0.0,6,100.0,17388,1.0,0,0.0,1.0,0,0.0,0
9959762,DERMAGLOS SOL 50 FACIAL FLUIDO,BX,3.0,3.0,2,0.06060606060606061,24.0,2.0,2.0,2.0,2.0,2.0,21,17388,1.0,3,14.0,17388,2.0,0,0.0,2.0,0,0.0,0
9963683,DERMAGLOS SOL 50 FACIAL FLUIDO,CX,5.0,5.0,0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,6,19126,0.0,6,100.0,19126,1.0,0,0.0,1.0,0,0.0,0
9955561,DERMAGLOS SOL 50 NINOS EMULSIO,CX,11.0,11.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,16513,0.0,3,100.0,16513,1.0,0,0.0,1.0,0,0.0,0
9962248,DERMAGLOS SOL 50 NINOS EMULSIO,CZ,5.0,5.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,19449,0.0,1,100.0,19449,1.0,0,0.0,1.0,0,0.0,0
9954419,DERMAGLOS SOL 50 NINOS SPRAY C,CX,6.0,6.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,20534,0.0,2,100.0,20534,1.0,0,0.0,1.0,0,0.0,0
9954414,DERMAGLOS SOL 50 SPRAY CONTINU,CX,10.0,10.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,20700,0.0,2,100.0,20700,1.0,0,0.0,1.0,0,0.0,0
9957644,DERMAGLOS SOL 65 BEBES CREMA X,CX,6.0,6.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,7075,0.0,0,,0,0.0,0,,0.0,0,,0
9958836,DERMAGLOS SOL 65 BEBES CREMA X,BX,3.0,3.0,0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,5,15155,0.0,5,100.0,15155,1.0,0,0.0,1.0,0,0.0,0
9924249,DERMAGLOS SOL 65 CREMA X90,CX,1.0,1.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,16811,0.0,2,100.0,16811,1.0,0,0.0,1.0,0,0.0,0
9949623,DERMAGLOS SOL 80 CREMA X90,BY,6.0,6.0,2,0.13333333333333333,10.0,2.0,2.0,2.0,2.0,2.0,8,19243,1.0,2,25.0,19243,2.0,0,0.0,2.0,0,0.0,0
9961207,DERMAGLOS SOL POST SOLAR EMULS,CX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,16654,0.0,0,,0,0.0,0,,0.0,0,,0
9924236,DERMAGLOS SOL POST SOLAR GEL X,CX,3.0,3.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,11999,0.0,3,100.0,11999,1.0,0,0.0,1.0,0,0.0,0
9958837,DERMAGLOS SOL POST SOLAR GEL X,CX,0.0,0.0,0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,5,5283,0.0,5,100.0,5283,1.0,0,0.0,1.0,0,0.0,0
9961206,DERMAGLOS SOL POST SOLAR GEL X,CX,3.0,3.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,17628,0.0,3,100.0,17628,1.0,0,0.0,1.0,0,0.0,0
5474711,DRENIX  AP 100 mg caps.lib.pro,CZ,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,32843,0.0,1,100.0,32843,1.0,0,0.0,1.0,0,0.0,0
5947391,DRENIX 100 mg Cmp.recx30,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,31717,0.0,1,100.0,31717,1.0,0,0.0,1.0,0,0.0,0
5474841,DRENIX 50 50 mg Cmp.recx27,CZ,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,16256,0.0,1,100.0,16256,1.0,0,0.0,1.0,0,0.0,0
3403991,FITONAL compx20,CX,1.0,1.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,9515,0.0,2,100.0,9515,1.0,0,0.0,1.0,0,0.0,0
3715681,FLUPEC 150 mg compx2,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,12878,0.0,1,100.0,12878,1.0,0,0.0,1.0,0,0.0,0
3715682,FLUPEC 150 mg compx4,CX,1.0,1.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,22895,0.0,2,100.0,22895,1.0,0,0.0,1.0,0,0.0,0
3475691,FUNGIMAX 250 mg compx14,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,12145,0.0,1,100.0,12145,1.0,0,0.0,1.0,0,0.0,0
3475692,FUNGIMAX 250 mg compx28,CX,0.0,0.0,1,0.25,3.0,1.0,1.0,1.0,1.0,1.0,3,23522,0.0,3,100.0,23522,1.0,0,0.0,1.0,0,0.0,0
3598292,HIDROSAM T 0.025% envx20 g,CX,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,25155,0.0,1,100.0,25155,1.0,0,0.0,1.0,0,0.0,0
3598372,HIDROSAM T 0.050% envx20 g,CX,0.0,0.0,2,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,1.0,2,27560,0.0,2,100.0,27560,1.0,0,0.0,1.0,0,0.0,0
3598452,HIDROSAM T 0.100% envx20 g,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,32416,0.0,1,100.0,32416,1.0,0,0.0,1.0,0,0.0,0
38801,HIPOGLOS CICAT pvox40 g,BX,1.0,1.0,2,0.0392156862745098,34.0,2.0,2.0,2.0,2.0,2.0,30,10657,1.0,4,13.0,10657,2.0,0,0.0,2.0,0,0.0,0
2439732,HIPOGLOS CON HIDROCORTISONA pd,CX,1.0,1.0,0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,8,6460,0.0,8,100.0,6460,1.0,0,0.0,1.0,0,0.0,0
9958579,HIPOGLOS CUIDADO DIARIO crema,CY,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15398,0.0,0,,0,0.0,0,,0.0,0,,0
5968681,HIPOGLOS MICO pdax30 g,CX,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,10291,0.0,1,100.0,10291,1.0,0,0.0,1.0,0,0.0,0
9958580,HIPOGLOS PDA VL pdax30 g,BX,1.0,1.0,0,0.0,15.0,1.0,1.0,1.0,1.0,1.0,15,6878,0.0,15,100.0,6878,1.0,0,0.0,1.0,0,0.0,0
2983902,HIPOGLOS pdax100 g,AY,4.0,4.0,4,0.03508771929824561,119.0,4.0,4.0,2.0,2.0,3.0,93,20586,1.0,23,25.0,20586,2.0,2,2.0,3.0,1,1.0,20586
2983901,HIPOGLOS pdax50 g,AX,2.0,3.0,0,0.0,106.0,3.0,3.0,2.0,2.0,3.0,87,10555,1.0,16,18.0,10555,2.0,2,2.0,3.0,0,0.0,10555
5439394,HIPOGLOS Q cr.x30 g,CX,1.0,1.0,0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4,5528,0.0,4,100.0,5528,1.0,0,0.0,1.0,0,0.0,0
2562573,MACRIL crx20 g,AY,47.0,47.0,0,0.0,540.0,8.0,8.0,4.0,5.0,6.0,248,13538,4.0,17,7.0,13538,5.0,6,2.0,6.0,1,0.0,13538
6313841,MACRIL OVULOS ovx6,BX,1.0,1.0,0,0.0,15.0,2.0,2.0,1.0,1.0,1.0,14,12343,0.0,14,100.0,12343,1.0,1,7.0,2.0,0,0.0,12343
5848681,MEBUTAR 200 Cmp.mastx6,CZ,4.0,4.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,13654,0.0,1,100.0,0,0.0,1,100.0,1.0,0,0.0,13654
3601231,MEBUTAR 200 compx6,AX,1.0,1.0,2,0.037037037037037035,46.0,3.0,3.0,2.0,2.0,2.0,35,13654,1.0,10,29.0,13654,2.0,1,3.0,3.0,0,0.0,13654
3601151,MEBUTAR 200 suspx30 ml,AX,1.0,1.0,3,0.061224489795918366,31.0,2.0,2.0,2.0,2.0,2.0,26,13654,1.0,5,19.0,13654,2.0,0,0.0,2.0,0,0.0,0
2971861,MEBUTAR CTO Cmp.recx6,BX,1.0,1.0,0,0.0,14.0,2.0,2.0,2.0,2.0,2.0,10,13654,1.0,4,40.0,13654,2.0,0,0.0,2.0,0,0.0,0
2971781,MEBUTAR CTO susp.oral x18 g,CX,2.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,13654,0.0,2,100.0,13654,1.0,0,0.0,1.0,0,0.0,0
6703261,MUPIDERM crx15 g,CX,0.0,0.0,2,0.4,2.0,1.0,1.0,1.0,1.0,1.0,2,10832,0.0,2,100.0,10832,1.0,0,0.0,1.0,0,0.0,0
2416121,NAPRUX 250 mg compx20,BX,2.0,2.0,2,0.08,16.0,2.0,2.0,1.0,1.0,1.0,14,10575,0.0,14,100.0,10575,1.0,1,7.0,2.0,0,0.0,10575
2416123,NAPRUX 250 mg compx50,CX,0.0,0.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,22787,0.0,3,100.0,22787,1.0,0,0.0,1.0,0,0.0,0
3101021,NAPRUX 500 mg compx20,AY,0.0,1.0,4,0.03508771929824561,88.0,3.0,3.0,2.0,2.0,3.0,75,21356,1.0,13,17.0,21356,2.0,2,3.0,3.0,0,0.0,21356
3101022,NAPRUX 500 mg compx50,AX,1.0,1.0,0,0.0,23.0,1.0,1.0,1.0,1.0,1.0,23,46223,0.0,23,100.0,46223,1.0,0,0.0,1.0,0,0.0,0
5137602,NAPRUX 750 AP 750 mg compx30,CX,0.0,0.0,2,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,1.0,2,42391,0.0,2,100.0,42391,1.0,0,0.0,1.0,0,0.0,0
5484002,NAPRUX DISTEN compx30,CY,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33081,0.0,0,,0,0.0,0,,0.0,0,,0
3394911,NAPRUX RAPID 550 mg Cmp.rec.ra,BX,2.0,2.0,2,0.0625,19.0,2.0,2.0,1.0,2.0,2.0,17,21453,1.0,2,12.0,21453,2.0,0,0.0,2.0,0,0.0,0
-900026,OFERTA0925 DERMAGLOS LT CREMA,,2.0,2.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,6197,0.0,0,,0,0.0,0,,0.0,0,,0
9936630,PRURISEDAN cr.rosa x30 g,CX,0.0,0.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,5694,0.0,3,100.0,5694,1.0,0,0.0,1.0,0,0.0,0
9931374,PRURISEDAN loc.incoloro x60 ml,CX,3.0,3.0,1,0.058823529411764705,13.0,2.0,2.0,2.0,2.0,2.0,11,6122,1.0,2,18.0,6122,2.0,0,0.0,2.0,0,0.0,0
2405492,PRURISEDAN pvox60 g,CX,0.0,0.0,1,0.5,2.0,2.0,2.0,2.0,2.0,2.0,1,8731,1.0,1,100.0,8731,2.0,0,0.0,2.0,0,0.0,0
3903361,SALAC crx20 g,AX,0.0,1.0,2,0.04,33.0,2.0,2.0,1.0,1.0,1.0,31,14498,0.0,31,100.0,14498,1.0,1,3.0,2.0,0,0.0,14498
3903362,SALAC crx30 g,AY,2.0,2.0,3,0.021897810218978103,121.0,4.0,4.0,2.0,2.0,3.0,93,20353,1.0,22,24.0,20353,2.0,4,4.0,3.0,1,1.0,20353
3903521,SALAC locx40 ml,AX,1.0,1.0,0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,14,21446,0.0,14,100.0,21446,1.0,0,0.0,1.0,0,0.0,0
5720261,SALAC shampx140 ml,BX,1.0,1.0,0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,20,31549,0.0,20,100.0,31549,1.0,0,0.0,1.0,0,0.0,0
3903441,SALAC ungx20 g,BX,1.0,1.0,0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,10,12820,0.0,10,100.0,12820,1.0,0,0.0,1.0,0,0.0,0
5448971,SINAC 0.1% gel x30 g,CX,1.0,1.0,1,0.2,3.0,1.0,1.0,1.0,1.0,1.0,3,18519,0.0,3,100.0,18519,1.0,0,0.0,1.0,0,0.0,0
6191712,SINAC PB airless gel x30 g,CX,1.0,1.0,1,0.125,4.0,1.0,1.0,1.0,1.0,1.0,4,30130,0.0,4,100.0,30130,1.0,0,0.0,1.0,0,0.0,0
-899919,ST_MACRIL crx20 g,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,11731,0.0,0,,0,0.0,0,,0.0,0,,0
2810561,VERRUTOPIC fcox15 ml+acces.,CX,1.0,1.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,19512,0.0,3,100.0,19512,1.0,0,0.0,1.0,0,0.0,0
2810562,VERRUTOPIC PLUS fcox15 ml+acce,CX,1.0,1.0,0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,5,23085,0.0,5,100.0,23085,1.0,0,0.0,1.0,0,0.0,0
9928743,XXDERMAGLOS F HID  P NORMAL F1,BX,0.0,0.0,0,0.0,14.0,2.0,2.0,1.0,1.0,1.0,13,12643,0.0,13,100.0,12643,1.0,1,8.0,2.0,0,0.0,12643
-899729,XXOFERTA2505 DERMAGLOS LINEA S,CZ,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,13274,0.0,1,100.0,13274,1.0,0,0.0,1.0,0,0.0,0
9949624,ZZDERMAGLOS LINSOL FPS 30 invi,CX,1.0,1.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,18672,0.0,0,,0,0.0,0,,0.0,0,,0
6595422,ARIGASTRIL 30 cÃÂ¡psx30,CX,0.0,0.0,3,0.42857142857142855,4.0,1.0,1.0,1.0,1.0,1.0,4,23850,0.0,4,100.0,23850,1.0,0,0.0,1.0,0,0.0,0
6595552,ARIGASTRIL 60 cÃÂ¡psx30,CX,1.0,1.0,1,0.1111111111111111,5.0,1.0,1.0,1.0,1.0,1.0,10,34066,0.0,10,100.0,34066,1.0,0,0.0,1.0,0,0.0,0
6055551,ARISDAR 10 mg compx30,CZ,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,18209,0.0,1,100.0,18209,1.0,0,0.0,1.0,0,0.0,0
6497391,ARISDAR 5 mg compx30,CY,0.0,0.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,16088,0.0,2,100.0,16088,1.0,0,0.0,1.0,0,0.0,0
5853973,AROTRAN 500 mg compx10,BX,0.0,0.0,3,0.1111111111111111,16.0,1.0,1.0,1.0,1.0,1.0,15,25551,0.0,15,100.0,25551,1.0,0,0.0,1.0,0,0.0,0
5853971,AROTRAN 500 mg compx30,CY,1.0,1.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,65352,0.0,0,,0,0.0,0,,0.0,0,,0
5853712,AUDECOL 300 mg compx50,BY,1.0,1.0,8,0.18604651162790697,36.0,3.0,3.0,2.0,3.0,3.0,23,64939,2.0,3,13.0,64939,3.0,0,0.0,3.0,0,0.0,0
6478261,BACLOX 10 mg compx60,CX,1.0,1.0,3,0.14285714285714285,12.0,2.0,2.0,1.0,1.0,1.0,11,18358,0.0,11,100.0,18358,1.0,1,9.0,2.0,0,0.0,18358
5933421,BROMOTIL 40 mg compx20,CX,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,10917,0.0,1,100.0,10917,1.0,0,0.0,1.0,0,0.0,0
5933422,BROMOTIL 40 mg compx60,CX,0.0,0.0,1,0.125,5.0,2.0,2.0,1.0,1.0,1.0,4,22959,0.0,4,100.0,22959,1.0,1,25.0,2.0,0,0.0,22959
5272503,CALCIONAL CITRATO 500 mg Nja.C,CY,0.0,0.0,1,0.07692307692307693,7.0,2.0,2.0,1.0,1.0,1.0,6,8345,0.0,6,100.0,8345,1.0,1,17.0,2.0,0,0.0,8345
5272504,CALCIONAL CITRATO 500 mg Nja.C,BX,0.0,0.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,14451,0.0,2,100.0,14451,1.0,0,0.0,1.0,0,0.0,0
6434132,CALCIONAL D3 400 compx30,CX,1.0,1.0,2,0.5,3.0,1.0,1.0,1.0,1.0,1.0,3,7555,0.0,3,100.0,7555,1.0,0,0.0,1.0,0,0.0,0
6434134,CALCIONAL D3 400 compx60,CZ,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13604,0.0,0,,0,0.0,0,,0.0,0,,0
4962594,CALCIONAL D3 compx30,CX,1.0,1.0,1,0.09090909090909091,6.0,1.0,1.0,1.0,1.0,1.0,6,6498,0.0,6,100.0,6498,1.0,0,0.0,1.0,0,0.0,0
4962595,CALCIONAL D3 compx60,CY,1.0,1.0,2,0.4,3.0,1.0,1.0,1.0,1.0,1.0,3,11671,0.0,3,100.0,11671,1.0,0,0.0,1.0,0,0.0,0
4244663,CALCIONAL Naranja compx30,CX,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,8409,0.0,1,100.0,8409,1.0,0,0.0,1.0,0,0.0,0
4244662,CALCIONAL Naranja compx60,BX,0.0,0.0,4,0.4,10.0,2.0,2.0,2.0,2.0,2.0,6,14513,1.0,4,67.0,14513,2.0,0,0.0,2.0,0,0.0,0
5539681,CASTANA DE INDIA S.C. Cmp.recx,CX,0.0,0.0,1,0.08333333333333333,6.0,1.0,1.0,1.0,1.0,1.0,6,15779,0.0,6,100.0,15779,1.0,0,0.0,1.0,0,0.0,0
5539711,CASTANA DE INDIA S.C. solx30 m,CX,1.0,1.0,2,0.10526315789473684,10.0,2.0,2.0,1.0,1.0,1.0,9,15779,0.0,9,100.0,15779,1.0,1,11.0,2.0,0,0.0,15779
2469512,CEGLUTION 300 tabx50,CZ,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,62091,0.0,1,100.0,62091,1.0,0,0.0,1.0,0,0.0,0
2469514,CEGLUTION 300 tabx90,CX,1.0,1.0,2,0.2,5.0,1.0,1.0,1.0,1.0,1.0,5,103522,0.0,5,100.0,103522,1.0,0,0.0,1.0,0,0.0,0
5553392,CEGLUTION XR compx60,BX,1.0,1.0,4,0.2857142857142857,11.0,4.0,4.0,2.0,2.0,2.0,5,86835,1.0,2,40.0,86835,2.0,0,0.0,2.0,0,0.0,0
4279312,CIRCUVIT 2 mg compx20,CY,1.0,1.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,10910,0.0,0,,0,0.0,0,,0.0,0,,0
4279313,CIRCUVIT 2 mg compx50,CY,1.0,2.0,1,0.1111111111111111,4.0,2.0,2.0,1.0,1.0,1.0,5,25988,0.0,5,100.0,25988,1.0,1,20.0,2.0,0,0.0,25988
4279492,CIRCUVIT 5 mg compx20,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,13078,0.0,1,100.0,13078,1.0,0,0.0,1.0,0,0.0,0
4279493,CIRCUVIT 5 mg compx50,BX,1.0,1.0,3,0.1,19.0,2.0,2.0,1.0,2.0,2.0,17,29039,1.0,2,12.0,29039,2.0,0,0.0,2.0,0,0.0,0
5539551,COLCHICINA HOUDE compx20,CX,0.0,0.0,1,0.25,3.0,1.0,1.0,1.0,1.0,1.0,3,23079,0.0,3,100.0,23079,1.0,0,0.0,1.0,0,0.0,0
5539552,COLCHICINA HOUDE compx60,CX,1.0,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,55324,0.0,1,100.0,55324,1.0,0,0.0,1.0,0,0.0,0
5583132,CUAIT TRIFLUOPERAZINA 10 mg co,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,51246,0.0,1,100.0,51246,1.0,0,0.0,1.0,0,0.0,0
5156431,DEXATOTAL 4 mg Cmp.ranx10,BX,1.0,1.0,3,0.07142857142857142,26.0,2.0,2.0,1.0,2.0,2.0,22,6733,1.0,3,14.0,6733,2.0,0,0.0,2.0,0,0.0,0
5156432,DEXATOTAL 4 mg Cmp.ranx20,BX,0.0,1.0,1,0.07692307692307693,10.0,2.0,2.0,2.0,2.0,2.0,8,12802,1.0,2,25.0,12802,2.0,0,0.0,2.0,0,0.0,0
5156641,DEXATOTAL 8 mg Cmp.ranx10,BX,1.0,1.0,1,0.041666666666666664,16.0,2.0,2.0,1.0,2.0,2.0,14,17319,1.0,2,14.0,17319,2.0,0,0.0,2.0,0,0.0,0
5156642,DEXATOTAL 8 mg Cmp.ranx20,CY,0.0,0.0,2,0.6666666666666666,4.0,3.0,3.0,1.0,1.0,1.0,2,33059,0.0,2,100.0,33059,1.0,1,50.0,2.0,1,50.0,33059
5156643,DEXATOTAL 8 mg Cmp.ranx30,BX,1.0,1.0,5,0.23809523809523808,17.0,2.0,2.0,2.0,2.0,2.0,13,43459,1.0,2,15.0,43459,2.0,0,0.0,2.0,0,0.0,0
6320841,DUERIX 30 mg capsx14,CX,0.0,0.0,1,0.5,2.0,2.0,2.0,2.0,2.0,2.0,1,19223,1.0,1,100.0,19223,2.0,0,0.0,2.0,0,0.0,0
1085812,EPITELIOL C compx40,BY,1.0,1.0,2,0.08333333333333333,11.0,1.0,1.0,1.0,1.0,1.0,12,19993,0.0,12,100.0,19993,1.0,0,0.0,1.0,0,0.0,0
5846132,EX3 10 mg compx30,CX,1.0,1.0,0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,10,21810,0.0,10,100.0,21810,1.0,0,0.0,1.0,0,0.0,0
5505262,IURONICO BIOTIC crx30 g,BX,1.0,1.0,3,0.13043478260869565,17.0,3.0,3.0,2.0,2.0,2.0,12,30082,1.0,4,33.0,30082,2.0,1,8.0,3.0,0,0.0,30082
5376841,IURONICODERM crx30 g,CX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,29277,0.0,0,,0,0.0,0,,0.0,0,,0
6491711,LACOMAX 50 mg compx30,CX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,31933,0.0,0,,0,0.0,0,,0.0,0,,0
5517972,LEFLUNOMIDA SC 20 mg Cmp.recx3,CX,-1.0,-1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,24868,0.0,1,100.0,24868,1.0,0,0.0,1.0,0,0.0,0
